platform,leg,config,threads,node,bw_gbps,latency_ns,implied_mlp
intel_emr,thread_sweep,wb_cxl,1,2,8.902,164.62648503299576,22.898515152558257
intel_emr,thread_sweep,wb_cxl,2,2,17.259999999999998,164.62648503299576,44.39770518233604
intel_emr,thread_sweep,wb_cxl,4,2,23.926000000000002,164.62648503299576,61.54458251405402
intel_emr,thread_sweep,wb_cxl,8,2,24.260999999999996,164.62648503299576,62.406299271648585
intel_emr,thread_sweep,wb_local,1,0,14.235,84.54594335225794,18.804867244052996
intel_emr,thread_sweep,wb_local,2,0,28.787,84.54594335225794,38.02850111377265
intel_emr,thread_sweep,wb_local,4,0,56.688,84.54594335225794,74.88656932426247
intel_emr,thread_sweep,wb_local,8,0,107.44500000000001,84.54594335225794,141.9381075544274
intel_emr,thread_sweep,wc_cxl,1,2,6.374,164.62648503299576,16.39576899375492
intel_emr,thread_sweep,wc_cxl,2,2,12.82,164.62648503299576,32.976742783171964
intel_emr,thread_sweep,wc_cxl,4,2,23.186,164.62648503299576,59.641088780859995
intel_emr,thread_sweep,wc_cxl,8,2,24.26,164.62648503299576,62.40372698281996
intel_emr,thread_sweep,wc_local,1,0,10.925,84.54594335225794,14.432256736303406
intel_emr,thread_sweep,wc_local,2,0,22.208,84.54594335225794,29.33744234323351
intel_emr,thread_sweep,wc_local,4,0,44.094,84.54594335225794,58.249512908975966
intel_emr,thread_sweep,wc_local,8,0,84.624,84.54594335225794,111.79087359752306
intel_emr,thread_sweep,wb_cxl,1,2,8.895,164.62648503299576,22.880509130757773
intel_emr,thread_sweep,wb_cxl,2,2,17.214,164.62648503299576,44.27937989621858
intel_emr,thread_sweep,wb_cxl,4,2,23.950000000000003,164.62648503299576,61.60631744594139
intel_emr,thread_sweep,wb_cxl,8,2,24.201,164.62648503299576,62.25196194193016
intel_emr,thread_sweep,wb_local,1,0,14.234,84.54594335225794,18.80354621368812
intel_emr,thread_sweep,wb_local,2,0,28.663,84.54594335225794,37.864693348527645
intel_emr,thread_sweep,wb_local,4,0,56.477,84.54594335225794,74.607831917273
intel_emr,thread_sweep,wb_local,8,0,107.33000000000001,84.54594335225794,141.78618906246635
intel_emr,thread_sweep,wc_cxl,1,2,6.382,164.62648503299576,16.416347304384047
intel_emr,thread_sweep,wc_cxl,2,2,12.975000000000001,164.62648503299576,33.37544755161126
intel_emr,thread_sweep,wc_cxl,4,2,23.204,164.62648503299576,59.68738997977553
intel_emr,thread_sweep,wc_cxl,8,2,24.219,164.62648503299576,62.2982631408457
intel_emr,thread_sweep,wc_local,1,0,10.94,84.54594335225794,14.45207219177659
intel_emr,thread_sweep,wc_local,2,0,22.256,84.54594335225794,29.4008518007477
intel_emr,thread_sweep,wc_local,4,0,43.968,84.54594335225794,58.08306308300121
intel_emr,thread_sweep,wc_local,8,0,84.556,84.54594335225794,111.7010435327113
