
---------- Begin Simulation Statistics ----------
simSeconds                                   0.176542                       # Number of seconds simulated (Second)
simTicks                                 176541706120                       # Number of ticks simulated (Tick)
finalTick                                176541706120                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1936.03                       # Real time elapsed on the host (Second)
hostTickRate                                 91187643                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268783568                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    34818                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      60388                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        335630621                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.979032                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.200842                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       264019393                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      159                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      216356681                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96570                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            147107318                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         294380403                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  98                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           335493134                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.644892                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.196212                       # Number of insts issued each cycle (Count)
system.ruby.RequestType.Locked_RMW_Read.latency_hist_seqr::total           19                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::bucket_size            1                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::max_bucket            9                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::samples           11                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::mean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::gmean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr |           0      0.00%      0.00% |           0      0.00%      0.00% |          11    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.hit_latency_hist_seqr::total           11                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::bucket_size           64                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::max_bucket          639                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::samples            8                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::mean    67.125000                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::gmean    23.435934                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::stdev   145.827136                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr |           7     87.50%     87.50% |           0      0.00%     87.50% |           0      0.00%     87.50% |           0      0.00%     87.50% |           0      0.00%     87.50% |           0      0.00%     87.50% |           1     12.50%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.RequestType.Locked_RMW_Read.miss_latency_hist_seqr::total            8                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::bucket_size            1                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::max_bucket            9                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::samples           19                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::mean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::gmean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr |           0      0.00%      0.00% |           0      0.00%      0.00% |          19    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.latency_hist_seqr::total           19                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::bucket_size            1                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::max_bucket            9                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::samples           19                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::mean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::gmean            2                       (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr |           0      0.00%      0.00% |           0      0.00%      0.00% |          19    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.RequestType.Locked_RMW_Write.hit_latency_hist_seqr::total           19                       (Unspecified)
system.ruby.clk_domain.clock                      500                       # Clock period in ticks (Tick)
system.ruby.crossbars.transDist::ReadReq       660443                       # Transaction distribution (Count)
system.ruby.crossbars.transDist::ReadResp       660443                       # Transaction distribution (Count)
system.ruby.crossbars.transDist::WriteReq       201245                       # Transaction distribution (Count)
system.ruby.crossbars.transDist::WriteResp       201245                       # Transaction distribution (Count)
system.ruby.crossbars.pktCount_system.ruby.snf.cntrl.memory::system.mem_ctrls1.port      1723376                       # Packet count per connected requestor and responder (Count)
system.ruby.crossbars.pktCount_system.ruby.snf.cntrl.memory::total      1723376                       # Packet count per connected requestor and responder (Count)
system.ruby.crossbars.pktSize_system.ruby.snf.cntrl.memory::system.mem_ctrls1.port     55148032                       # Cumulative packet size per connected requestor and responder (Byte)
system.ruby.crossbars.pktSize_system.ruby.snf.cntrl.memory::total     55148032                       # Cumulative packet size per connected requestor and responder (Byte)
system.ruby.crossbars.power_state.pwrStateResidencyTicks::UNDEFINED 176541706120                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.crossbars.reqLayer1.occupancy    833334000                       # Layer occupancy (ticks) (Tick)
system.ruby.crossbars.reqLayer1.utilization          0.0                       # Layer utilization (Ratio)
system.ruby.crossbars.respLayer0.occupancy   1751730000                       # Layer occupancy (ticks) (Tick)
system.ruby.crossbars.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.ruby.hnf.cntrl.avg_size               0.895240                       # Avg. number of slots allocated (Unspecified)
system.ruby.hnf.cntrl.avg_util               0.027976                       # Avg. utilization (Unspecified)
system.ruby.hnf.cntrl.avg_reserved           0.000000                       # Avg. number of slots reserved (Unspecified)
system.ruby.hnf.cntrl.avg_size               0.037903                       # Avg. number of slots allocated (Unspecified)
system.ruby.hnf.cntrl.avg_util               0.001184                       # Avg. utilization (Unspecified)
system.ruby.hnf.cntrl.avg_reserved                  0                       # Avg. number of slots reserved (Unspecified)
system.ruby.hnf.cntrl.avg_size                      0                       # Avg. number of slots allocated (Unspecified)
system.ruby.hnf.cntrl.avg_util                      0                       # Avg. utilization (Unspecified)
system.ruby.hnf.cntrl.avg_reserved                  0                       # Avg. number of slots reserved (Unspecified)
system.ruby.hnf.cntrl.avg_size                      0                       # Avg. number of slots allocated (Unspecified)
system.ruby.hnf.cntrl.avg_util                      0                       # Avg. utilization (Unspecified)
system.ruby.hnf.cntrl.avg_reserved                  0                       # Avg. number of slots reserved (Unspecified)
system.ruby.hnf.cntrl.avg_size                      0                       # Avg. number of slots allocated (Unspecified)
system.ruby.hnf.cntrl.avg_util                      0                       # Avg. utilization (Unspecified)
system.ruby.hnf.cntrl.avg_reserved                  0                       # Avg. number of slots reserved (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::bucket_size           16                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::max_bucket           79                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::samples       201245                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::mean    11.369256                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::gmean    11.262446                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::stdev     2.080718                       (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp |      196006     97.40%     97.40% |        4867      2.42%     99.82% |         359      0.18%     99.99% |          13      0.01%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.hnf.cntrl.outTransLatHist.SendWriteNoSnp::total       201245                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::bucket_size          128                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::max_bucket          639                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::samples       527430                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::mean   336.735093                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::gmean   272.546794                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::stdev   160.009198                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared |      149984     28.44%     28.44% |           0      0.00%     28.44% |           0      0.00%     28.44% |      377446     71.56%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared::total       527430                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared.I.RU.total       377446                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared.UD.UD_RU.total       149847                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadShared.UC.UC_RU.total          137                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::bucket_size          128                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::max_bucket          639                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::samples       283003                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::mean   431.113854                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::gmean   431.105505                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::stdev     1.666681                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC |           6      0.00%      0.00% |           0      0.00%      0.00% |           0      0.00%      0.00% |      282997    100.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC::total       283003                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC.I.RU.total       282997                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.ReadUnique_PoC.UD.RU.total            6                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::bucket_size           32                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::max_bucket          159                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::samples       400354                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::mean    19.459736                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::gmean    18.023809                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::stdev     9.800057                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull |      358918     89.65%     89.65% |       38909      9.72%     99.37% |        2495      0.62%     99.99% |          32      0.01%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull::total       400354                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull.UD_RU.UD.total       117302                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull.RU.I.total         1627                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteBackFull.RU.UD.total       281425                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::bucket_size           32                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::max_bucket          159                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::samples       377311                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::mean    23.039217                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::gmean    21.582076                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::stdev     9.506483                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull |      316636     83.92%     83.92% |       58922     15.62%     99.54% |        1745      0.46%    100.00% |           8      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull::total       377311                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull.UC_RU.UC.total           87                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull.RU.I.total       372797                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.WriteEvictFull.RU.UC.total         4427                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::bucket_size           16                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::max_bucket           79                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::samples       203932                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::mean    65.624983                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::gmean    62.203359                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::stdev     9.353388                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction |        4314      2.12%      2.12% |           0      0.00%      2.12% |           0      0.00%      2.12% |           0      0.00%      2.12% |      199618     97.88%    100.00% (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction::total       203932                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction.UC.I.total         4311                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction.UC_RU.RU.total            3                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction.UD.I.total       199606                       (Unspecified)
system.ruby.hnf.cntrl.inTransLatHist.LocalHN_Eviction.UD_RU.RU.total           12                       (Unspecified)
system.ruby.hnf.cntrl.cache.numDataArrayReads       349608                       # Number of data array reads (Unspecified)
system.ruby.hnf.cntrl.cache.numDataArrayWrites       285946                       # Number of data array writes (Unspecified)
system.ruby.hnf.cntrl.cache.streamingHnfFillBypasses       374424                       # Streaming HNF cache misses that bypassed an LLC fill (Unspecified)
system.ruby.hnf.cntrl.cache.numTagArrayReads      1792030                       # Number of tag array reads (Unspecified)
system.ruby.hnf.cntrl.cache.numTagArrayWrites      1792030                       # Number of tag array writes (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::0        18969                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::1        16383                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::2        16413                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::3        16330                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::4        20221                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::5        16393                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::6        16431                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::7        16336                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::8        17428                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::9        16371                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::10        16401                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::11        16322                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::12        12289                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::13         8461                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::14        12164                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::15         8197                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::16        12287                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::17         8232                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::18        12032                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_allocsByWay::19         8192                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.cache.m_demand_hits       149990                       # Number of cache demand hits (Unspecified)
system.ruby.hnf.cntrl.cache.m_demand_misses       660443                       # Number of cache demand misses (Unspecified)
system.ruby.hnf.cntrl.cache.m_demand_accesses       810433                       # Number of cache demand accesses (Unspecified)
system.ruby.hnf.cntrl.datIn.m_msg_count       1555330                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.datIn.m_buf_msgs       0.004405                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.datOut.m_msg_count       702470                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.datOut.m_buf_msgs      0.003399                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.datOut.m_stall_time    248763000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.hnf.cntrl.datOut.m_avg_stall_time   354.126155                       # Average stall ticks per message ((Tick/Count))
system.ruby.hnf.cntrl.power_state.pwrStateResidencyTicks::UNDEFINED 176541706120                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.hnf.cntrl.replTriggerQueue.m_msg_count       203932                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.reqIn.m_msg_count       1588098                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.reqIn.m_buf_msgs       0.004498                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.reqOut.m_msg_count       861688                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.reqOut.m_buf_msgs      0.002450                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.reqOut.m_stall_time      1625000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.hnf.cntrl.reqOut.m_avg_stall_time     1.885833                       # Average stall ticks per message ((Tick/Count))
system.ruby.hnf.cntrl.reqRdy.m_msg_count      1588098                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.reqRdy.m_buf_msgs      0.000000                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.reqRdy.m_stall_time          500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.hnf.cntrl.reqRdy.m_stall_count            1                       # Number of times messages were stalled (Count)
system.ruby.hnf.cntrl.reqRdy.m_avg_stall_time     0.000315                       # Average stall ticks per message ((Tick/Count))
system.ruby.hnf.cntrl.rspIn.m_msg_count       1011678                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.rspIn.m_buf_msgs       0.002865                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.rspOut.m_msg_count       777665                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.rspOut.m_buf_msgs      0.002207                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.rspOut.m_stall_time       772000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.hnf.cntrl.rspOut.m_avg_stall_time     0.992715                       # Average stall ticks per message ((Tick/Count))
system.ruby.hnf.cntrl.sf.streamingHnfFillBypasses            0                       # Streaming HNF cache misses that bypassed an LLC fill (Unspecified)
system.ruby.hnf.cntrl.sf.m_allocsByWay              0                       # Lines placed in each way (way-partitioning audit) (Unspecified)
system.ruby.hnf.cntrl.sf.m_demand_hits              0                       # Number of cache demand hits (Unspecified)
system.ruby.hnf.cntrl.sf.m_demand_misses            0                       # Number of cache demand misses (Unspecified)
system.ruby.hnf.cntrl.sf.m_demand_accesses            0                       # Number of cache demand accesses (Unspecified)
system.ruby.hnf.cntrl.triggerQueue.m_msg_count     13631391                       # Number of messages passed the buffer (Count)
system.ruby.hnf.cntrl.triggerQueue.m_buf_msgs     0.068100                       # Average number of messages in buffer ((Count/Tick))
system.ruby.hnf.cntrl.triggerQueue.m_stall_count       203932                       # Number of times messages were stalled (Count)
system.ruby.mn.cntrl.avg_size                       0                       # Avg. number of slots allocated (Unspecified)
system.ruby.mn.cntrl.avg_util                       0                       # Avg. utilization (Unspecified)
system.ruby.mn.cntrl.avg_reserved                   0                       # Avg. number of slots reserved (Unspecified)
system.ruby.mn.cntrl.avg_size                       0                       # Avg. number of slots allocated (Unspecified)
system.ruby.mn.cntrl.avg_util                       0                       # Avg. utilization (Unspecified)
system.ruby.mn.cntrl.avg_reserved                   0                       # Avg. number of slots reserved (Unspecified)
system.ruby.mn.cntrl.avg_size                       0                       # Avg. number of slots allocated (Unspecified)
system.ruby.mn.cntrl.avg_util                       0                       # Avg. utilization (Unspecified)
system.ruby.mn.cntrl.avg_reserved                   0                       # Avg. number of slots reserved (Unspecified)
system.ruby.mn.cntrl.power_state.pwrStateResidencyTicks::UNDEFINED 176541706120                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.msg_count.Control        20694040                       # Total messages through network (Count)
system.ruby.network.msg_byte.Control        165552320                       # Total bytes through network (Byte)
system.ruby.network.msg_count.Data           17672972                       # Total messages through network (Count)
system.ruby.network.msg_byte.Data           706918880                       # Total bytes through network (Byte)
system.ruby.network.int_links1.buffers0.m_msg_count         2633                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links1.buffers0.m_buf_msgs     0.000007                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links1.buffers2.m_msg_count         2406                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links1.buffers2.m_buf_msgs     0.000007                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links1.buffers2.m_stall_time        19000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links1.buffers2.m_avg_stall_time     7.896924                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links1.buffers3.m_msg_count           16                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links1.buffers3.m_buf_msgs     0.000000                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links10.buffers1.m_msg_count          687                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links10.buffers1.m_buf_msgs     0.000002                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links10.buffers2.m_msg_count          906                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links10.buffers2.m_buf_msgs     0.000003                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links10.buffers3.m_msg_count         3454                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links10.buffers3.m_buf_msgs     0.000010                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links11.buffers1.m_msg_count           29                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links11.buffers1.m_buf_msgs     0.000000                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links11.buffers2.m_msg_count      1532852                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links11.buffers2.m_buf_msgs     0.004341                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links11.buffers3.m_msg_count      3003772                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links11.buffers3.m_buf_msgs     0.008507                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links13.buffers0.m_msg_count      1588098                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links13.buffers0.m_buf_msgs     0.004503                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links13.buffers0.m_stall_time       876500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links13.buffers0.m_avg_stall_time     0.551918                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links13.buffers2.m_msg_count       810433                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links13.buffers2.m_buf_msgs     0.002296                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links13.buffers2.m_stall_time       102000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links13.buffers2.m_avg_stall_time     0.125859                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links13.buffers3.m_msg_count      1555330                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links13.buffers3.m_buf_msgs     0.004405                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links22.buffers2.m_msg_count       777665                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links22.buffers2.m_buf_msgs     0.002564                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links22.buffers2.m_stall_time     63739000                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links22.buffers2.m_avg_stall_time    81.962027                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links22.buffers3.m_msg_count       299980                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links22.buffers3.m_buf_msgs     0.000941                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links22.buffers3.m_stall_time     16207500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.int_links22.buffers3.m_avg_stall_time    54.028602                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.int_links24.buffers0.m_msg_count       861688                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links24.buffers0.m_buf_msgs     0.002440                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.int_links24.buffers3.m_msg_count       402490                       # Number of messages passed the buffer (Count)
system.ruby.network.int_links24.buffers3.m_buf_msgs     0.001140                       # Average number of messages in buffer ((Count/Tick))
